0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		
0.000000		0.381575		0.248250		0.166950		0.113414		0.074266		0.042343		0.013806		-0.013806		-0.042343		-0.074266		-0.113414		-0.166950		-0.248250		-0.381575		0.000000		
0.000000		0.661451		0.433747		0.296815		0.204810		0.135619		0.077918		0.025436		-0.025435		-0.077918		-0.135618		-0.204810		-0.296814		-0.433747		-0.661453		0.000000		
0.000000		0.722838		0.508373		0.363982		0.258897		0.174874		0.101589		0.033417		-0.033417		-0.101589		-0.174874		-0.258897		-0.363982		-0.508373		-0.722838		0.000000		
0.000000		0.639416		0.485108		0.367675		0.272140		0.188645		0.111379		0.036815		-0.036815		-0.111379		-0.188645		-0.272140		-0.367675		-0.485108		-0.639416		0.000000		
0.000000		0.466822		0.392879		0.321102		0.250207		0.179257		0.107795		0.036032		-0.036032		-0.107795		-0.179257		-0.250207		-0.321102		-0.392879		-0.466822		0.000000		
0.000000		0.254303		0.264644		0.244244		0.204264		0.152447		0.093849		0.031604		-0.031604		-0.093849		-0.152447		-0.204264		-0.244244		-0.264644		-0.254303		0.000000		
0.000000		0.051597		0.135594		0.159074		0.147411		0.115774		0.073064		0.024946		-0.024946		-0.073064		-0.115774		-0.147411		-0.159074		-0.135594		-0.051597		0.000000		
0.000000		-0.082840		0.040118		0.085644		0.091378		0.075904		0.049199		0.016923		-0.016923		-0.049199		-0.075905		-0.091378		-0.085644		-0.040118		0.082840		0.000000		
0.000000		-0.073962		0.002837		0.035004		0.042687		0.037125		0.024514		0.008525		-0.008525		-0.024514		-0.037125		-0.042687		-0.035004		-0.002837		0.073962		0.000000		
0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		
